Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,29.0
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,23.0
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,31.9
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,30.6
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,31.0
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,34.4
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,26.5
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,21.7
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,29.0
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,28.6
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,26.5
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,27.6
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,23.6
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,28.2
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,27.6
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,21.0
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.2,39,"Sep 29 - Oct 11, 2021",09/29/2021,10/11/2021,27.0
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.0
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,34.1
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.9
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,29.7
Symptoms of Anxiety Disorder,By State,California,California,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.2
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.9
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.7
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.4
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.2
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,24.9
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.5
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.2
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.7
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.8
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,24.9
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.4
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,24.9
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,33.5
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,36.7
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.9
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.6
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.4
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.5
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.2
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.3
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,29.0
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.4
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.2
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,30.9
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,27.0
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,22.9
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.5
Symptoms of Anxiety Disorder,By State,New York,New York,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,29.1
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.0
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,29.9
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.5
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,34.2
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,31.1
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.0
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,25.9
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.0
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,20.6
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,26.8
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,24.9
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.0
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.1
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,28.7
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,30.1
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,36.5
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,23.1
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.3,40,"Dec 1 - Dec 13, 2021",12/01/2021,12/13/2021,29.0
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.7
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.6
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,30.5
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,36.1
Symptoms of Anxiety Disorder,By State,California,California,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,27.1
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.7
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.0
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,27.4
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,30.3
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.9
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,24.6
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.7
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,24.4
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,25.7
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,27.4
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,24.8
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,25.4
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,30.3
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.6
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.9
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,24.9
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.4
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.6
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,22.0
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,31.0
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,25.1
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,29.9
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,31.6
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,29.8
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,27.2
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.5
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,33.2
Symptoms of Anxiety Disorder,By State,New York,New York,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.7
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,25.6
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,22.0
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.0
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,32.2
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,32.0
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,25.5
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,32.3
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,26.5
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,24.7
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,27.5
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,31.0
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,30.4
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,30.7
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,31.7
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,28.1
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,31.6
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,23.7
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,01/10/2022,29.2
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,30.4
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.4
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.1
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,34.4
Symptoms of Anxiety Disorder,By State,California,California,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,28.4
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.4
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.4
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.5
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,23.7
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.9
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.5
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.0
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,23.3
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.8
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.2
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,21.4
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.7
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.4
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.3
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.9
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.4
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.7
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.9
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,21.3
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,33.7
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.2
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.2
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,23.7
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,31.1
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,20.8
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,30.7
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.4
Symptoms of Anxiety Disorder,By State,New York,New York,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.1
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.1
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,24.1
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,23.1
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.9
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,32.0
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.0
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,25.4
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.0
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,23.8
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.0
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,28.3
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,24.2
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,29.3
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.4
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,27.6
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,30.5
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,26.1
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,02/07/2022,30.3
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,26.4
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,28.3
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,28.7
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,33.1
Symptoms of Anxiety Disorder,By State,California,California,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,28.8
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,24.0
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,25.3
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,22.0
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,29.0
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,25.5
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,25.0
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,20.7
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,27.3
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,27.5
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,26.3
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,23.7
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,27.7
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,31.5
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,35.2
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,24.4
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,03/14/2022,25.0
